time,S1,S2
0,1.,-4.473139018810299E-47
0.1,0.995012479124855,0.00498752087514563
0.2,0.980198672316962,0.019801327683038807
0.30000000000000004,0.9559974809800553,0.04400251901994567
0.4,0.923116343560112,0.07688365643988891
0.5,0.8824969020891127,0.11750309791088816
0.6000000000000001,0.8352702101028063,0.16472978989719456
0.7000000000000001,0.7827045366338782,0.21729546336612263
0.8,0.7261490409475846,0.27385095905241635
0.9,0.666976820109871,0.3330231798901298
1.,0.6065306690736625,0.3934693309263385
1.1,0.5460744305682556,0.45392556943174556
1.2000000000000002,0.4867522559984888,0.5132477440015123
1.3,0.4295573644016435,0.5704426355983577
1.4000000000000001,0.3753111147519807,0.6246888852480205
1.5,0.32465248850330947,0.6753475114966917
1.6,0.27803731928105424,0.721962680718947
1.7000000000000002,0.2357461084668477,0.7642538915331535
1.8,0.19789870996541284,0.8021012900345884
1.9000000000000001,0.16447445657838078,0.8355255434216203
2.,0.13533528329196656,0.8646647167080345
2.1,0.11025052545779365,0.8897494745422074
2.2,0.08892161761848048,0.9110783823815205
2.3000000000000003,0.0710053537525877,0.9289946462474135
2.4000000000000004,0.056134762833009014,0.9438652371669921
2.5,0.04393693340157492,0.9560630665984262
2.6,0.03404745471745268,0.9659525452825484
2.7,0.026121409720483813,0.9738785902795172
2.8000000000000003,0.01984109392108866,0.9801589060789123
2.9000000000000004,0.014920784550209934,0.985079215449791
3.,0.011108995496767818,0.9888910045032331
3.1,0.008188700910620137,0.9918112990893809
3.2,0.005976022818500408,0.9940239771815006
3.3000000000000003,0.0043178396986157715,0.9956821603013851
3.4000000000000004,0.003088714940383942,0.9969112850596169
3.5,0.0021874908455174853,0.9978125091544833
3.6,0.0015338106504407794,0.9984661893495599
3.7,0.0010647660282832971,0.9989352339717174
3.8000000000000003,0.0007318023826423983,0.9992681976173583
3.9000000000000004,0.000497955410555575,0.9995020445894451
4.,0.00033546256717232513,0.9996645374328282
4.1000000000000005,0.00022374575754593692,0.9997762542424548
4.2,0.00014774833386213304,0.9998522516661386
4.3,0.00009659340379229313,0.9999034065962084
4.4,0.00006252150373765545,0.9999374784962629
4.5,0.000040065292446838715,0.9999599347075536
4.6000000000000005,0.00002541934401358485,0.999974580655987
4.7,0.000015966781610240393,0.9999840332183901
4.800000000000001,9.92950424344937E-6,0.9999900704957569
4.9,6.113566863329759E-6,0.999993886433137
5.,3.726653172111833E-6,0.9999962733468283
