time,S1,S2
0,1.,-5.542415686097516E-41
0.1,0.9899833002934396,0.010016699706560415
0.2,0.9798649073596241,0.020135092640376072
0.30000000000000004,0.9696416669736817,0.03035833302631838
0.4,0.9593102586986031,0.04068974130139692
0.5,0.948867183136838,0.05113281686316199
0.6000000000000001,0.9383087485680877,0.061691251431912474
0.7000000000000001,0.9276310555015748,0.07236894449842536
0.8,0.9168299800308849,0.0831700199691152
0.9,0.9059011551341004,0.09409884486589982
1.,0.8948399504828773,0.10516004951712285
1.1,0.8836414503087711,0.11635854969122918
1.2000000000000002,0.8723004261463758,0.1276995738536244
1.3,0.8608113101456041,0.1391886898543961
1.4000000000000001,0.8491681638668757,0.15083183613312454
1.5,0.8373646405036597,0.1626353594963405
1.6,0.825393945655363,0.17460605434463733
1.7000000000000002,0.8132487934319477,0.1867512065680525
1.8,0.8009213539549446,0.1990786460450556
1.9000000000000001,0.7884031944444903,0.21159680555550983
2.,0.7756852119104128,0.22431478808958719
2.1,0.7627575572579172,0.2372424427420828
2.2,0.749609547082487,0.250390452917513
2.3000000000000003,0.736229561559352,0.26377043844064796
2.4000000000000004,0.7226049255807476,0.27739507441925243
2.5,0.7087217678275144,0.2912782321724858
2.6,0.6945648572026701,0.30543514279733
2.7,0.6801174106099651,0.3198825893900349
2.8000000000000003,0.6653608629039238,0.33463913709607623
2.9000000000000004,0.6502745911972329,0.3497254088027671
3.,0.6348355815876703,0.36516441841232966
3.1,0.6190180112957759,0.38098198870422395
3.2,0.6027927710370901,0.3972072289629099
3.3000000000000003,0.5861268200869731,0.41387317991302686
3.4000000000000004,0.5689824257567133,0.4310175742432866
3.5,0.5513161661994518,0.448683833800548
3.6,0.5330776592526749,0.4669223407473251
3.7,0.5142078954232564,0.48579210457674343
3.8000000000000003,0.49463702947227356,0.5053629705277264
3.9000000000000004,0.4742813838869043,0.5257186161130957
4.,0.45303930041803914,0.5469606995819609
4.1000000000000005,0.4307852496617513,0.5692147503382486
4.2,0.4073612121842525,0.5926387878157475
4.3,0.3825636181386328,0.6174363818613673
4.4,0.35612269924134676,0.6438773007586535
4.5,0.32766809171166983,0.6723319082883304
4.6000000000000005,0.2966676381581143,0.7033323618418859
4.7,0.2623087168966432,0.7376912831033569
4.800000000000001,0.22323950273903836,0.7767604972609617
4.9,0.17689993990616346,0.8231000600938367
5.,0.11724802375769601,0.8827519762423042
