time,S1,S2
0,1.,-4.582806497727882E-41
0.2,0.9109248031473415,0.08907519685265818
0.4,0.8289259853768831,0.17107401462311653
0.6000000000000001,0.7536315671214272,0.24636843287857266
0.8,0.6846473120599864,0.3153526879400136
1.,0.6215673564678851,0.3784326435321152
1.2000000000000002,0.5639834684319551,0.43601653156804515
1.4000000000000001,0.5114927084710835,0.4885072915289168
1.6,0.4637034526629708,0.5362965473370296
1.8,0.42023986839553623,0.5797601316044642
2.,0.38074503155916417,0.6192549684408364
2.2,0.3448828666933619,0.6551171333066387
2.4000000000000004,0.3123391686686,0.6876608313314007
2.6,0.2828219010293266,0.7171780989706741
2.8000000000000003,0.2560609144838668,0.743939085516134
3.,0.23180730436169872,0.768192695638302
3.2,0.20983248170260912,0.7901675182973915
3.4000000000000004,0.1899270751660622,0.8100729248339384
3.6,0.17189973492034372,0.8281002650796568
3.8000000000000003,0.15557589466621816,0.8444241053337824
4.,0.14079654623380403,0.8592034537661967
4.2,0.1274170162480546,0.8725829837519461
4.4,0.11530578597234481,0.8846942140276558
4.6000000000000005,0.10434345497497492,0.8956565450250258
4.800000000000001,0.09442161232091852,0.9055783876790822
5.,0.08544195447903512,0.9145580455209654
5.2,0.07731533922803305,0.9226846607719675
5.4,0.06996096412150625,0.9300390358784943
5.6000000000000005,0.06330564066505567,0.936694359334945
5.800000000000001,0.05728304292938626,0.9427169570706145
6.,0.051833124138296376,0.9481668758617045
6.2,0.046901504443532034,0.9530984955564687
6.4,0.0424389382153283,0.9575610617846725
6.6000000000000005,0.03840086176364107,0.9615991382363597
6.800000000000001,0.034746925669625665,0.965253074330375
7.,0.031440603053827586,0.968559396946173
7.2,0.028448846605314913,0.9715511533946857
7.4,0.0257417398514072,0.9742582601485935
7.6000000000000005,0.023292204430368904,0.9767077955696317
7.800000000000001,0.021075744558361247,0.9789242554416394
8.,0.019070187460184844,0.9809298125398158
8.200000000000001,0.017255465425300962,0.9827445345746998
8.4,0.01561342595445004,0.9843865740455506
8.6,0.014127638927508505,0.9858723610724922
8.8,0.012783234747301734,0.9872167652526989
9.,0.01156676344091824,0.9884332365590823
9.200000000000001,0.010466051602322118,0.9895339483976785
9.4,0.009470082418731166,0.9905299175812695
9.600000000000001,0.008568890204295571,0.9914311097957051
9.8,0.007753457184808192,0.9922465428151925
10.,0.007015621825807433,0.9929843781741933
